docname,from,to,pre,keyword,post,pattern
doc_7557,42,42,og rammevilk<c3><a5>rene for oljen<c3><a6>ringen at det vil skade,omstillingen,for Norge over i en gr<c3><b8>nnere industri for,omstilling*
doc_7557,95,95,de n<c3><a6>ringene f.eks ved <c3><a5> st<c3><b8>tte forslaget om,omstilling,og kompetanseprogrammer som ogs<c3><a5> ligger p<c3><a5> bordet i,omstilling*
doc_7596,33,33,kr p<c3><a5> tiltak for <c3><a5> stimulere til gr<c3><b8>nn,omstilling,Det tilsvarer puslete pst av all krisest<c3><b8>tte gitt,omstilling*
doc_7596,80,80,sk<c3><a5>rer h<c3><b8>yest p<c3><a5> <c3><a5> bruke krisepakken til gr<c3><b8>nn,omstilling,mens Norge havner langt nede p<c3><a5> listen i,omstilling*
doc_7596,115,115,uten <c3><a5> knytte pengene til krav om gr<c3><b8>nn,omstilling,EU har p<c3><a5> sin side hatt en klar,omstilling*
doc_7596,243,243,Hvorfor vil ikke regjeringen bruke krisepakkene til gr<c3><b8>nn,omstilling,i et omfang som minst tilsvarer hva Danmark,omstilling*
doc_7597,37,37,ettersp<c3><b8>rselen etter de tjenestene forsvinner og den langsiktige,omstillingen,I de regnestykkene som f.eks presenteres her tas,omstilling*
doc_7603,17,17,er Milj<c3><b8>partiet De Gr<c3><b8>nne opptatt av en reell,omstilling,til rask gr<c3><b8>nn vekst i de sektorene som,omstilling*
doc_7603,82,82,gr<c3><b8>nn energisektor Eller mener statsministeren at tiden for,omstilling,er n<c3><a5> i lys av at f.eks WindEurope,omstilling*
doc_7605,58,58,av langvarig oljefeber n<c3><a5> har svekket v<c3><a5>r kognitive,omstillingsevne,tilsvarende syndromet <c2><ab> long covid <c2><bb> slik at,omstilling*
doc_7610,99,99,i Norge i framtiden er tvert imot en,omstilling,av det norske samfunnet der vi i st<c3><b8>rre,omstilling*
doc_7617,13,13,og resten av verden st<c3><a5>r foran en stor,omstilling,for <c3><a5> l<c3><b8>se klimakrisen Vi st<c3><a5>r i Norge,omstilling*
doc_7619,415,415,EUs tredje energimarkedspakke Hvis vi <c3><b8>nsker en fornybar,omstilling,m<c3><a5> vi ogs<c3><a5> gi fornybarn<c3><a6>ringen stabile rammevilk<c3><a5>r Det,omstilling*
doc_7623,152,152,i hvert fall f<c3><a5> fart p<c3><a5> den gr<c3><b8>nne,omstillingen,og bruke den fornybare energien til noe og,omstilling*
doc_7633,347,347,<c3><b8>konomi ta vare p<c3><a5> jobbene sikre kompetanse og,omstillingsevne,og trygge velferden Selv om vi st<c3><a5>r i,omstilling*
doc_7633,404,404,og hvordan vi legger til rette for n<c3><b8>dvendig,omstilling,ny aktivitet og vekst framover s<c3><a5> viktig <e2><80><93>,omstilling*
doc_7635,89,89,mange prosjekter p<c3><a5> gang Det viser bare de,omstillingsordningene,vi har hatt til n<c3><a5> De har v<c3><a6>rt,omstilling*
doc_7636,22,22,de verste i verden n<c3><a5>r det gjelder gr<c3><b8>nn,omstilling,Av nesten mrd kr i krisepenger er det,omstilling*
doc_7636,42,42,kr alts<c3><a5> pst som er brukt p<c3><a5> gr<c3><b8>nn,omstilling,if<c3><b8>lge tall fra regjeringen selv P<c3><a5> toppen av,omstilling*
doc_7638,70,70,at regjeringen har en offensiv tiln<c3><a6>rming til gr<c3><b8>nn,omstilling,i krisepolitikken pst kan da vel ikke kalles,omstilling*
doc_7638,177,177,seg s<c3><a5>nn at vi kan akselerere den gr<c3><b8>nne,omstillingen,,omstilling*
doc_7648,91,91,avgiftslettelser for <c3><a5> gi insitamenter til en gr<c3><b8>nn,omstilling,N<c3><a5>r det gjelder det generelle avgiftsniv<c3><a5>et er det,omstilling*
doc_7652,116,116,forskning men ogs<c3><a5> for Norges evne til n<c3><b8>dvendig,omstilling,innovasjon verdiskaping og samfunnsutvikling Norge er en liten,omstilling*
doc_7656,25,25,store konsekvenser for mange involverte Det p<c3><a5>g<c3><a5>r en,omstilling,til lavere utslipp i alle sektorer og det,omstilling*
doc_7659,79,79,<c3><a5>r Innf<c3><b8>ring av nullutslippskravet fra forutsetter en rask,omstilling,for b<c3><a5>de cruiserederiene og lokal reiselivsn<c3><a6>ring i verdensarvfjordene,omstilling*
doc_7659,123,123,ti<c3><a5>r vist en utrolig evne til vekst og,omstilling,Det siste ti<c3><a5>ret har likevel v<c3><a6>rt preget av,omstilling*
doc_7664,5,5,Ruth Grung A I,omstilling,mot lavere klimaavtrykk er det helt avgj<c3><b8>rende <c3><a5>,omstilling*
doc_7664,390,390,b<c3><a5>de folk og bedrifter med oss p<c3><a5> det,omstillingsarbeidet,og de endringene som vi n<c3><a5> m<c3><a5> gjennom,omstilling*
doc_7684,23,23,b<c3><a6>rekraftig vekst til l<c3><b8>nnsomme arbeidsplasser og til gr<c3><b8>nn,omstilling,Det er n<c3><a6>ringslivet som har de beste kunnskapene,omstilling*
doc_7693,33,33,Det gr<c3><b8>nne skiftet i Norge fordrer tidenes st<c3><b8>rste,omstilling,av kompetanse Framtidens kompetanse m<c3><a5> handle om innovasjon,omstilling*
doc_7693,112,112,disse nye n<c3><a6>ringene Forskning er helt avgj<c3><b8>rende for,omstilling,av norsk <c3><b8>konomi og det m<c3><a5> skje et,omstilling*
doc_7694,108,108,det er nettopp at vi skal gjennom en,omstilling,som inneb<c3><a6>rer b<c3><a5>de gr<c3><b8>nt skifte og at digitale,omstilling*
doc_7715,52,52,vi bidrar til b<c3><a5>de <c3><a5> f<c3><a5> fortgang i,omstillingen,og ogs<c3><a5> til <c3><b8>kte inntekter Endringene skjer raskere,omstilling*
doc_7715,299,299,har potensial i det globale markedet for gr<c3><b8>nn,omstilling,P<c3><a5> Vestlandet har vi maritime fornybare n<c3><a6>ringer CCS,omstilling*
doc_7732,91,91,viser til Skal vi m<c3><b8>te klimaendringene og ha,omstilling,m<c3><a5> vi ogs<c3><a5> tenke mer helhetlig om klimapolitikken,omstilling*
doc_7732,125,125,indikatorer som fokuserer p<c3><a5> arbeidsplasser verdiskaping avgifter og,omstillingshastighet,Dette vil man kunne f<c3><a5> et bedre bilde,omstilling*
doc_7732,251,251,Indikatoren for karbonproduktivitet gir en god indikasjon p<c3><a5>,omstillingshastigheten,i retning av gr<c3><b8>nn <c3><b8>konomi samtidig som den,omstilling*
doc_7733,328,328,for <c3><a5> gi enda st<c3><b8>rre insentiver til rask,omstilling,i n<c3><a6>ringslivet Det vil gi reell gr<c3><b8>nn vekst,omstilling*
doc_7734,222,222,skatter for de selskapene som sakker akterut i,omstillingen,alts<c3><a5> en pisk Vi mener en slik ordning,omstilling*
doc_7734,235,235,mener en slik ordning vil kunne gi <c3><b8>kt,omstillingshastighet,i Norge og norsk n<c3><a6>ringsliv noe regjeringen ofte,omstilling*
doc_7734,319,319,gi mikro<c3><b8>konomiske insentiver til <c3><a5> akselerere en innovativ,omstilling,til rask gr<c3><b8>nn vekst ved <c3><a5> bel<c3><b8>nne selskaper,omstilling*
doc_7734,413,413,Norge har et sterkt behov for en akselerert,omstilling,men dette ser det alts<c3><a5> dessverre ut til,omstilling*
doc_7735,132,132,sammenflette m<c3><a5>lene som handler om b<c3><a5>de klimakutt og,omstilling,og <c3><b8>konomisk vekst Da synes i alle fall,omstilling*
doc_7735,201,201,det gode grunner til <c3><a5> forvente at ogs<c3><a5>,omstillingstakten,har g<c3><a5>tt ned det siste <c3><a5>ret og at,omstilling*
doc_7735,233,233,virkelig er det som sikrer den langvarige gr<c3><b8>nne,omstillingen,Gjennom <c3><a5> f<c3><a5> p<c3><a5> plass disse nye m<c3><a5>lsettingene,omstilling*
doc_7735,262,262,sjanse til <c3><a5> kunne f<c3><b8>lge med p<c3><a5> nettopp,omstillingstakten,i norsk <c3><b8>konomi Det skulle jeg <c3><b8>nske meg,omstilling*
doc_7735,377,377,jo ingen garanti for at vi nettopp <c3><b8>ker,omstillingstakten,i norsk <c3><b8>konomi S<c3><a5> ogs<c3><a5> det <c3><a5> kunne,omstilling*
doc_7735,401,401,vi kan bruke skattesystemet til <c3><a5> bel<c3><b8>nne en,omstillingsevne,i industrien v<c3><a5>r og n<c3><a6>ringslivet v<c3><a5>rt i gr<c3><b8>nnere,omstilling*
doc_7744,71,71,Ansvaret for <c3><a5> n<c3><a5> Norges klimam<c3><a5>l og den,omstillingen,det krever ligger i regjering og storting og,omstilling*
doc_7745,250,250,i et internasjonalt marked og samtidig bidra i,omstillingen,til gr<c3><b8>nn skipsfart Form<c3><a5>let med verftspakken var bl.a,omstilling*
doc_7759,608,608,gjorde for forskning utvikling innovasjonstiltak og <c3><a5> styrke,omstillingsevnen,resulterer n<c3><a5> i bedrifter gr<c3><bc>ndere og mange optimistiske,omstilling*
doc_7760,307,307,arbeidsplasser og som samtidig er en politikk for,omstilling,i Norge Metodene for det har ikke synliggjort,omstilling*
doc_7761,591,591,er ogs<c3><a5> alvorlig fordi det gj<c3><b8>r oss mindre,omstillingsvillig,Vi m<c3><a5> f<c3><b8>re en politikk som reduserer forskjellene,omstilling*
doc_7761,615,615,sosiale dimensjonen helt borte Skal vi f<c3><a5> til,omstilling,m<c3><a5> vi inkludere dem som gj<c3><b8>r jobben ute,omstilling*
doc_7763,42,42,f<c3><a5>r folk og n<c3><a6>ringsliv med oss p<c3><a5> den,omstillingen,vi skal igjennom for <c3><a5> l<c3><b8>se klimautfordringene Det,omstilling*
doc_7763,543,543,veldig mange positive tiltak som skal bidra til,omstilling,men det uten at regningen sendes rett i,omstilling*
doc_7763,640,640,i denne innstillingen som vil bidra positivt til,omstilling,men det viktigste er <c3><a5> understreke at det,omstilling*
doc_7765,131,131,skape jobber og f<c3><a5> til en storstilt gr<c3><b8>nn,omstilling,Hovedgrepet i planen er <c3><a5> <c3><b8>ke CO avgiften,omstilling*
doc_7767,138,138,og et svik mot norsk <c3><b8>konomi og n<c3><a6>ringslivets,omstillingsevne,og innovasjonsevne men s<c3><a6>rlig mot de mange tusen,omstilling*
doc_7767,370,370,kunne ha sikret mange flere virkemidler for gr<c3><b8>nn,omstilling,av n<c3><a6>ringslivet vi kunne ha f<c3><a5>tt en storsatsing,omstilling*
doc_7769,562,562,forsterke den positive effekten av CO avgifta p<c3><a5>,omstilling,for n<c3><a6>ringsliv og samfunn Eit anna grep vi,omstilling*
doc_7771,255,255,plan for hvordan vi skal gjennomf<c3><b8>re den gr<c3><b8>nne,omstillingen,av det norske samfunnet skape et rettferdig gr<c3><b8>nt,omstilling*
doc_7771,389,389,politikk ved siden av tiltakene som mangler er,omstillingen,som mangler Her er ikke det oppgj<c3><b8>ret med,omstilling*
doc_7785,119,119,det viktigste n<c3><a5> <c3><a5> komme i gang med,omstilling,og kutt og ikke bruke ressursene v<c3><a5>re p<c3><a5>,omstilling*
doc_7787,58,58,opp med positive tiltak tiltak som bidrar til,omstilling,og som ikke sender regningen rett i fanget,omstilling*
doc_7789,88,88,denne klimaplanen man bidrar ikke til en rettferdig,omstilling,man bidrar ikke til at folk kan velge,omstilling*
doc_7793,33,33,virksomheter i sentrum for sin strategi for gr<c3><b8>nn,omstilling,og sysselsetting Det er fem <c3><a5>r siden Stortinget,omstilling*
doc_7795,74,74,positivt tiltak i denne meldingen som bidrar til,omstilling,uten at regningen sendes rett i fanget p<c3><a5>,omstilling*
doc_7795,108,108,<c3><a5> nevne fem positive tiltak som bidrar til,omstilling,uten at regningen sendes til folk og n<c3><a6>ringsliv,omstilling*
doc_7813,98,98,CO avgift nettopp fordi vi skal bidra til,omstilling,og trygge og bygge norske arbeidsplasser S<c3><a5> er,omstilling*
doc_7813,129,129,milliarder hvert eneste <c3><a5>r p<c3><a5> <c3><a5> bidra til,omstilling,i n<c3><a6>ringsliv og industri nettopp for <c3><a5> trygge,omstilling*
doc_7821,33,33,klimaplanen p<c3><a5> konkrete tiltak som skulle bidra til,omstilling,for landbruket N<c3><a5> har alts<c3><a5> statsr<c3><a5>den st<c3><a5>tt her,omstilling*
doc_7821,95,95,et klimafond for landbruket som skal bidra til,omstilling,Vi foresl<c3><a5>r <c3><a5> ikke innf<c3><b8>re avgift p<c3><a5> norsk,omstilling*
doc_7823,80,80,positivt tiltak i denne meldingen som bidrar til,omstilling,uten at regningen sendes i fanget p<c3><a5> folk,omstilling*
doc_7823,118,118,positive tiltak i denne klimaplanen som bidrar til,omstilling,uten at regningen sendes til folk og n<c3><a6>ringsliv,omstilling*
doc_7824,110,110,og forureining i byane v<c3><a5>re og eit meir,omstillingsdyktig,n<c3><a6>ringsliv som klarer <c3><a5> konkurrere Og det er,omstilling*
doc_7829,1199,1199,har faktisk bidratt til <c3><a5> akselerere den gr<c3><b8>nne,omstillingen,ikke forsinke den slik mange trodde ville skje,omstilling*
doc_7829,1223,1223,arbeidet Norge er en aktiv partner i den,omstillingen,som n<c3><a5> er i gang Den gr<c3><b8>nne given,omstilling*
doc_7829,4223,4223,gjeldende internasjonalt er ogs<c3><a5> viktige for den gr<c3><b8>nne,omstillingen,av europeisk <c3><b8>konomi Ikke minst blir det viktig,omstilling*
doc_7833,45,45,pandemien Norge er en aktiv partner i den,omstillingen,som n<c3><a5> er i gang sa hun og,omstilling*
doc_7852,64,64,og industripolitikken som trengs for <c3><a5> gjennomf<c3><b8>re en,omstilling,som kan ta oss bort fra oljeavhengighet gjennom,omstilling*
doc_7860,91,91,n<c3><b8>dt til hvis vi skal ha en vellykket,omstilling,<c3><a5> ha en mye mer aktiv n<c3><a6>rings og,omstilling*
doc_7882,203,203,Vi vil gj<c3><b8>re nordomr<c3><a5>dene til sentrum for gr<c3><b8>nn,omstilling,og initiativene inneb<c3><a6>rer ogs<c3><a5> <c3><a5> snu sentraliseringen Man,omstilling*
doc_7895,186,186,virkelig potensialet i <c3><a5> f<c3><a5> til en gr<c3><b8>nn,omstilling,ogs<c3><a5> i kj<c3><b8>lvannet av pandemien I tillegg har,omstilling*
doc_7907,25,25,eg trur nettopp at viss me <c3><b8>nskjer den,omstillinga,veit me at det kan vere ein kostnad,omstilling*
doc_7921,96,96,som en grunn til <c3><a5> satse p<c3><a5> gr<c3><b8>nn,omstilling,og gj<c3><b8>re alvor av de planene de har,omstilling*
doc_7933,117,117,at denne n<c3><a6>ringen er med p<c3><a5> den gr<c3><b8>nne,omstillingen,ved bl.a <c3><a5> v<c3><a6>re de som kommer til,omstilling*
doc_7935,162,162,bedt regjeringen finne ordninger som bidrar til gr<c3><b8>nn,omstilling,S<c3><a5>nn kan vi stimulere til kondemnering av gamle,omstilling*
doc_7935,594,594,anskaffer ferger og hurtigb<c3><a5>ter setter vi fart p<c3><a5>,omstillingen,av hurtigb<c3><a5>ter og ferger Det kutter utslipp og,omstilling*
doc_7936,340,340,preger maritim n<c3><a6>ring og <c3><a5> sikre evnen til,omstilling,og fornying gjennom <c3><a5> bygge og styrke maritim,omstilling*
doc_7937,215,215,p<c3><a5> forskning og kompetanse Her prioriteres den digitale,omstillingen,industri for havet om du vil Det satses,omstilling*
doc_7937,593,593,konkurranseevnen og det er med p<c3><a5> <c3><a5> drive,omstillingen,Samtidig betyr dette at n<c3><a6>ringen er blitt mer,omstilling*
doc_7942,80,80,det viktig med rammevilk<c3><a5>r som gir mulighet for,omstilling,og nyskaping Derfor har regjeringen satset p<c3><a5> maritim,omstilling*
doc_7977,425,425,av nullutsleppsk<c3><b8>yret<c3><b8>y i alle k<c3><b8>yret<c3><b8>ysegment For personbilar er,omstillinga,godt i gang I fjor var over halvparten,omstilling*
doc_7993,248,248,ber<c3><b8>mme kommunene for deres vilje og evne til,omstilling,under koronapandemien <e2><80><93> ikke minst gjelder det hvordan,omstilling*
doc_7998,217,217,stoppe arbeidet med <c3><a5> se fremtiden og den,omstillingen,som Norge trenger Derfor har vi hele tiden,omstilling*
doc_8013,125,125,alts<c3><a5> i full gang med en inspirerende gr<c3><b8>nn,omstilling,og gr<c3><b8>nn vekst mens Norge satser maksimalt p<c3><a5>,omstilling*
doc_8036,946,946,seg som en gr<c3><b8>nn industrinasjon Pandemien tvinger fram,omstilling,og startskuddet for det gr<c3><b8>nne skiftet har g<c3><a5>tt,omstilling*
doc_8037,673,673,i en periode der oljepengebruken burde v<c3><a6>rt tilpasset,omstillingsbehovene,i norsk <c3><b8>konomi Selvf<c3><b8>lgelig skal vi bruke mer,omstilling*
doc_8040,268,268,eller mer m<c3><a5>lrettete stimulanser overfor norsk n<c3><a6>ringsliv i,omstilling,N<c3><a5> viser ogs<c3><a5> nye tall som SV har,omstilling*
doc_8041,171,171,med p<c3><a5> <c3><a5> drive fram en n<c3><b8>dvendig gr<c3><b8>nn,omstilling,Vi ser det p<c3><a5> havvind og st<c3><b8>tten regjeringen,omstilling*
doc_8041,410,410,helt grunnleggende for <c3><a5> f<c3><a5> til den gr<c3><b8>nne,omstillingen,vi trenger i <c3><a5>rene framover Vi trenger <c3><a5>,omstilling*
doc_8042,694,694,er n<c3><b8>ydde til <c3><a5> f<c3><a5> til ei gr<c3><b8>n,omstilling,der vi investerer dei store pengane i dei,omstilling*
doc_8044,1191,1191,best mulig offentlige tjenester Det vil kreve store,omstillinger,<c3><a5> lykkes med et gr<c3><b8>nt skifte som skaper,omstilling*
doc_8046,36,36,<c3><a5>rene som kommer Koronakrisen har om mulig gjort,omstillingsbehovet,enda mer p<c3><a5>trengende og har samtidig vist oss,omstilling*
doc_8048,595,595,folk gj<c3><b8>r det ogs<c3><a5> at Norge blir mindre,omstillingsdyktig,Arbeiderpartiet mener at partene i arbeidslivet m<c3><a5> f<c3><a5>,omstilling*
doc_8053,78,78,fem i privat sektor Klimautslippene gikk ned og,omstillingen,var i gang S<c3><a5> kom koronakrisen den st<c3><b8>rste,omstilling*
doc_8063,100,100,og gassn<c3><a6>ringen og samtidig gj<c3><b8>re Norge klar for,omstillingen,Utslippene har g<c3><a5>tt ned de siste <c3><a5>rene med,omstilling*
doc_8065,101,101,begynner <c3><a5> legge til rette for den gr<c3><b8>nne,omstillingen,som definitivt vil st<c3><a5> p<c3><a5> skuldrene til den,omstilling*
doc_8078,117,117,positivt for at vi skal lykkes med den,omstillingen,Jeg er helt overbevist om at det er,omstilling*
doc_8078,132,132,det er en langt st<c3><b8>rre trussel en reell,omstillingsrisiko,for alle de tusenvis av mennesker som jobber,omstilling*
doc_8078,188,188,fordi man har kommet s<c3><a5> langt i denne,omstillingen,Da er det bedre med politisk styring,omstilling*
doc_8081,14,14,brukte mye av sitt innlegg p<c3><a5> behov for,omstilling,b<c3><a5>de i Norge og internasjonalt Samtidig ser vi,omstilling*
doc_8082,114,114,som er med p<c3><a5> <c3><a5> investere i gr<c3><b8>nn,omstilling,S<c3><a5> jeg mener at er det ett felt,omstilling*
doc_8089,32,32,mer rettferdighet mindre forskjeller og ogs<c3><a5> en klimavennlig,omstilling,Vi tror at noe av n<c3><b8>kkelen til det,omstilling*
doc_8093,32,32,kunnskap og kompetanseutvikling er i m<c3><b8>te med store,omstillinger,Skal vi styrke dette m<c3><a5> vi ha et,omstilling*
doc_8100,214,214,del av l<c3><b8>sningen for Norge i arbeidet med,omstilling,til et lavutslippssamfunn Oljen<c3><a6>ringen utvikler stadig ny teknologi,omstilling*
doc_8100,240,240,Vi trenger den i det videre arbeidet med,omstilling,som b<c3><a5>de Norge og resten av verden skal,omstilling*
doc_8102,129,129,et statlig industrilokomotiv for <c3><a5> sikre en rettferdig,omstilling,og utvikle en b<c3><a6>rekraftig n<c3><a6>ringsvirksomhet Vi er glade,omstilling*
doc_8123,231,231,har Arbeiderpartiet sagt at det ikke skjer en,omstilling,p<c3><a5> sokkelen De har sagt at regjeringen ikke,omstilling*
doc_8123,458,458,om det er noe som ikke skjer i,omstillingen,p<c3><a5> sokkelen og slik f<c3><a5>r man denne utydelige,omstilling*
doc_8124,96,96,mangfoldige industrimuligheten som n<c3><a5> ligger der i gr<c3><b8>nn,omstilling,Representanten Ruth Grung var innom Fremskrittspartiet De hadde,omstilling*
doc_8134,108,108,tilgjengelige er for <c3><a5> hjelpe n<c3><a6>ringslivet i den,omstillingen,vi <c3><b8>nsker <c3><a5> se skje S<c3><a5> er jeg,omstilling*
doc_8158,174,174,for framtiden Skal Norge som nasjon lykkes med,omstilling,til et gr<c3><b8>nt skifte i en global konkurranse,omstilling*
doc_8159,52,52,l<c3><b8>sninger for framtiden Skal Norge lykkes med n<c3><b8>dvendig,omstilling,og innovasjon m<c3><a5> forskningsinnsatsen intensiveres og den m<c3><a5>,omstilling*
doc_8160,36,36,med globale megatrender Det vil kreve fleksibilitet og,omstilling,hos oss alle ogs<c3><a5> universitets og h<c3><b8>yskolesektoren Da,omstilling*
doc_8160,784,784,seg over tid <e2><80><93> i m<c3><b8>te med den,omstillingen,vi m<c3><a5> gjennomf<c3><b8>re de neste tjue <c3><a5>rene,omstilling*
doc_8182,14,14,ikke tvil om at vi m<c3><a5> gjennom en,omstilling,og at den omstillingen kommer over oss med,omstilling*
