docname,from,to,pre,keyword,post,pattern
doc_8787,91,91,til europeisk samarbeid og skeptisk til utbygging av,fornybar,energi og kraftutveksling Man er ikke et milj<c3><b8>parti,fornybar*
doc_8808,192,192,storstilte elektrifiseringen av sokkelen der vi tar dyrebar,fornybar,kraft og sender fra fastlandet og ut p<c3><a5>,fornybar*
doc_8819,136,136,stabilt aktivitetsniv<c3><a5> med <c3><b8>kt innslag av de nye,fornybare,n<c3><a6>ringene Vi tror at en br<c3><a5> nedgang i,fornybar*
doc_8826,53,53,til at selskapene vet at det g<c3><a5>r i,fornybar,retning og at ettersp<c3><b8>rselen etter fossile energiressurser er,fornybar*
doc_8826,119,119,er en veldig veldig utsatt situasjon fordi de,fornybare,kildene som er p<c3><a5> vei opp er mer,fornybar*
doc_8826,205,205,det p<c3><a5> ettersp<c3><b8>rselssiden etter kraft kommer forventninger om,fornybar,energi og at den finnes Da m<c3><a5> den,fornybar*
doc_8826,299,299,<c3><a5> skape den nye kraften som kommer fra,fornybare,kilder er en industriell prosess Og ogs<c3><a5> at,fornybar*
doc_8827,341,341,forbrukere <e2><80><93> utvikle bygge og transportere mer kraft,fornybar,kraft i landet v<c3><a5>rt,fornybar*
doc_8832,101,101,ekstra st<c3><b8>t p<c3><a5> avgj<c3><b8>rende omr<c3><a5>der <e2><80><93> klimatilpasning matproduksjon,fornybar,energi <e2><80><93> og vi skal rett og slett,fornybar*
doc_8835,38,38,st<c3><b8>rst mulig grad skje med havvind eller annen,fornybar,str<c3><b8>m produsert p<c3><a5> sokkelen <c2><bb> Bransjen selv sier,fornybar*
doc_8835,76,76,fremst knyttet til eksport Hvilke andre kilder til,fornybar,str<c3><b8>m vil regjeringen legge vekt p<c3><a5> inntil det,fornybar*
doc_8836,92,92,kraft fra land Vi skal samtidig sikre tilstrekkelig,fornybar,kraft til ny og eksisterende industri p<c3><a5> fastlandet,fornybar*
doc_8836,281,281,l<c3><b8>sninger for <c3><a5> forsyne installasjoner p<c3><a5> sokkelen med,fornybar,kraft Havvind m<c3><a5> uansett suppleres med andre l<c3><b8>sninger,fornybar*
doc_8836,350,350,et klart m<c3><a5>l om at rikelig tilgang p<c3><a5>,fornybar,kraft skal forbli et konkurransefortrinn for norsk industri,fornybar*
doc_8837,73,73,vi m<c3><a5> sikre at norske naturressurser herunder rimelig,fornybar,kraft ogs<c3><a5> p<c3><a5> sikt forblir et konkurransefortrinn Han,fornybar*
doc_8837,349,349,som kan bidra til <c3><a5> sikre at norsk,fornybar,kraft forblir et konkurransefortrinn for norsk industri Regjeringen,fornybar*
doc_8844,64,64,bist<c3><a5> fattige land til <c3><a5> ta overgangen mot,fornybar,ikke g<c3><a5> via den forurensende fossile alderen Der,fornybar*
doc_8846,137,137,utviklingspolitikkens domene og energipolitikk sterkere satsing p<c3><a5> havvind,fornybar,osv der S<c3><a5> kan representanten v<c3><a6>re trygg p<c3><a5>,fornybar*
doc_8852,143,143,en aktiv industripolitikk for <c3><a5> utvikle de nye,fornybarn<c3><a6>ringene,og det Norge kommer til <c3><a5> trenge <e2><80><93>,fornybar*
doc_8852,157,157,<c3><a5> trenge <e2><80><93> apropos str<c3><b8>mpriser <e2><80><93> er mer,fornybar,kraft Vi har en stor utfordring og da,fornybar*
doc_8856,95,95,dollar og det vil utl<c3><b8>se at vi f<c3><a5>r,fornybar,energi Akkurat n<c3><a5> er oljeprisen mye h<c3><b8>yere enn,fornybar*
doc_8858,38,38,har vi en ganske sterk dynamikk i retning,fornybar,og da er vi p<c3><a5> vei i en,fornybar*
doc_8866,95,95,er det mulig <c3><a5> intensivere og f<c3><a5> mer,fornybar,kraft slik at vi kan bygge ny gr<c3><b8>nn,fornybar*
doc_8867,14,14,kraftpriser p<c3><a5>virkes av mange forhold og med v<c3><a5>r,fornybare,kraftforsyning har b<c3><a5>de temperatur nedb<c3><b8>r og vindforhold betydning,fornybar*
doc_8868,1372,1372,ogs<c3><a5> gj<c3><b8>re det mer l<c3><b8>nnsomt <c3><a5> bygge ny,fornybar,industri i Norge Klimapolitikken m<c3><a5> handle om <c3><a5>,fornybar*
doc_8868,1489,1489,klimatilpasning bl.a ved <c3><a5> bevare regnskog bygge ut,fornybar,energi og sette land i stand til <c3><a5>,fornybar*
doc_8882,135,135,gj<c3><b8>re det gjennom en forsvarlig bruk av de,fornybare,ressursene Der er skog en av mulighetene og,fornybar*
doc_8882,249,249,<c3><a5> klare <c3><a5> f<c3><a5> opp bruken av v<c3><a5>re,fornybare,energiressurser Det er grep som gjelder hydrogen det,fornybar*
doc_8883,146,146,i at det er viktig <c3><a5> bruke de,fornybare,ressursene fornuftig men det er forskjell p<c3><a5> <c3><a5>,fornybar*
doc_8884,221,221,bety kanskje mrd kr i investering i ny,fornybar,energi istedenfor kullkraftverk <e2><80><93> sol vind og andre,fornybar*
doc_8884,230,230,energi istedenfor kullkraftverk <e2><80><93> sol vind og andre,fornybare,kilder i de fattigste landene noe som betyr,fornybar*
doc_8891,38,38,kan bli utfordrende med hensyn til tilgang p<c3><a5>,fornybar,kraft Nylig m<c3><a5>tte ogs<c3><a5> olje og energiministeren innr<c3><b8>mme,fornybar*
doc_8892,34,34,sysselsetting i hele landet Gjennom <c3><b8>kt bruk av,fornybar,energi legger vi til rette for at vi,fornybar*
doc_8904,96,96,og statsr<c3><a5>den opprinnelig er fra at ti kraftkrevende,fornybare,industriprosjekter st<c3><a5>r i fare for <c3><a5> kanselleres p<c3><a5>,fornybar*
doc_8905,32,32,vi har for kraft i framtiden Rikelig og,fornybar,energi har alltid v<c3><a6>rt et av v<c3><a5>re fremste,fornybar*
doc_8906,26,26,greit at man ikke la til rette for,fornybar,og kraftkrevende industri p<c3><a5> Vestlandet framfor kostbare symboltiltak,fornybar*
doc_8915,284,284,raskere kommer over i en <c3><b8>konomi som er,fornybar,b<c3><a6>rekraftig og sirkul<c3><a6>r Det er ingen tvil om,fornybar*
doc_8923,52,52,st<c3><b8>rst Framgang p<c3><a5> satsingsomr<c3><a5>der som klimatilpassing matsikkerhet og,fornybar,energi vil kunne skape framskritt ogs<c3><a5> p<c3><a5> andre,fornybar*
doc_8923,90,90,kroner for <c3><a5> sikre de fattigste tilgang p<c3><a5>,fornybar,energi For det er fortsatt dem utviklingspolitikken handler,fornybar*
doc_8924,127,127,<c3><b8>konomien m<c3><a5> innrettes p<c3><a5> <c3><a5> bli stadig mer,fornybar,sirkul<c3><a6>r og b<c3><a6>rekraftig Det er viktig at vi,fornybar*
doc_8924,388,388,norsk sokkel Samtidig skal det sikres tilstrekkelig med,fornybar,kraft til ny og eksisterende industri p<c3><a5> fastlandet,fornybar*
doc_8927,56,56,olje kommer til <c3><a5> falle og ettersp<c3><b8>rselen etter,fornybar,energi <c3><b8>ker Det gjenspeiles ikke i investeringene i,fornybar*
doc_8934,155,155,annet tilfelle hvor man erstatter fossil energiproduksjon med,fornybar,,fornybar*
doc_8949,111,111,oss til <c3><a5> ta oss inn i en,fornybar,sirkul<c3><a6>r og b<c3><a6>rekraftig framtid Det er s<c3><a5> sammensatt,fornybar*
doc_8986,2558,2558,havvindkraft i en av de st<c3><b8>rste tildelingene for,fornybar,energi i USA noensinne Ogs<c3><a5> dette vil Europa,fornybar*
doc_8986,2630,2630,omstilling av v<c3><a5>r verdensdel <e2><80><93> fra fossilt til,fornybart,Det f<c3><a5>r konsekvenser for Norge som stor eksport<c3><b8>r,fornybar*
doc_8986,3527,3527,inneholder pakka regler om energieffektivisering energi i bygninger,fornybar,energi og et styringssystem for EUs energiunion og,fornybar*
doc_8986,3586,3586,Norge har allerede ambisi<c3><b8>se m<c3><a5>l n<c3><a5>r det gjelder,fornybar,energi V<c3><a5>r fornybarandel er i dag p<c3><a5> rundt,fornybar*
doc_8986,3589,3589,ambisi<c3><b8>se m<c3><a5>l n<c3><a5>r det gjelder fornybar energi V<c3><a5>r,fornybarandel,er i dag p<c3><a5> rundt pst God tilgang,fornybar*
doc_8986,3599,3599,i dag p<c3><a5> rundt pst God tilgang p<c3><a5>,fornybar,energi gj<c3><b8>r oss i stand til <c3><a5> satse,fornybar*
doc_8988,160,160,p<c3><a5> utviklingsbudsjettet gjorde betydelige kutt i innsatsen til,fornybar,energi som medf<c3><b8>rte et betydelig behov for reforhandling,fornybar*
doc_8993,196,196,aller best som bl.a er klimatilpasning matproduksjon og,fornybar,energi Vi kommer ikke utenom omprioriteringer Det hjelper,fornybar*
doc_8996,125,125,effektivt Derfor har vi sagt at midler til,fornybar,energi og klimatilpasning som ble neglisjert gjennom den,fornybar*
doc_9018,499,499,Selv med storstilt energieffektivisering og massiv utbygging av,fornybar,energi vil det v<c3><a6>re vanskelig <c3><a5> oppn<c3><a5> netto,fornybar*
doc_9019,181,181,verden N<c3><a5>r vi n<c3><a5> tar stegene inn i,fornybarsamfunnet,er det akkurat denne mentaliteten vi m<c3><a5> ha,fornybar*
doc_9033,14,14,sa i muntlig sp<c3><b8>rretime november at midler til,fornybar,energi og klimatilpassing ble <c2><ab> neglisjert gjennom den,fornybar*
doc_9033,36,36,den <c2><ab> gjorde betydelige kutt i innsatsen til,fornybar,energi som medf<c3><b8>rte et betydelig behov for reforhandling,fornybar*
doc_9033,67,67,at regjeringen Solberg intensiverte derimot innsatsen til b<c3><a5>de,fornybar,energi og klimatilpasning betraktelig Hvordan kan disse satsingene,fornybar*
doc_9034,30,30,at den forrige regjeringens satsing p<c3><a5> klimatilpassing og,fornybar,energi ikke var kraftig nok og det andre,fornybar*
doc_9034,171,171,tegner seg alts<c3><a5> n<c3><a5>r det gjelder satsingen p<c3><a5>,fornybar,energi som er en n<c3><b8>dvendig forutsetning for b<c3><a5>de,fornybar*
doc_9034,191,191,og skape jobber I Stoltenberg-regjeringens siste budsjett var,fornybar,energi-posten p<c3><a5> mrd kr I var fornybarsatsingen nede,fornybar*
doc_9034,198,198,var fornybar energi-posten p<c3><a5> mrd kr I var,fornybarsatsingen,nede i mill kr S<c3><a5> til sp<c3><b8>rsm<c3><a5>let om,fornybar*
doc_9034,240,240,plass til helt n<c3><b8>dvendige midler til klimatilpassing og,fornybar,energi <e2><80><93> s<c3><a5> oss n<c3><b8>dt til <c3><a5> redusere,fornybar*
doc_9034,350,350,med mrd kr fra til Og vi styrker,fornybar,energi og klimatilpassing fordi vi tror at vi,fornybar*
doc_9036,268,268,<c3><a5>ret Med en kraftforsyning som er basert p<c3><a5>,fornybar,energi vil kraftprisene variere med v<c3><a6>ret Samtidig blir,fornybar*
doc_9038,91,91,prisene h<c3><b8>ye nok til <c3><a5> gj<c3><b8>re utbygging av,fornybar,energi l<c3><b8>nnsomt i Norge Jeg har forst<c3><a5>else for,fornybar*
doc_9042,53,53,budsjett med en betydelig innsats for klimatilpasning og,fornybar,energi fra regjeringen Solberg Da statsr<c3><a5>den overtok var,fornybar*
doc_9043,102,102,at den forrige regjeringen kuttet betydelige midler til,fornybar,energi hvilket medf<c3><b8>rte utfordringer for allerede inng<c3><a5>tte avtaler,fornybar*
doc_9049,80,80,lager en plan for videre utbygging av det,fornybare,kraftnettet v<c3><a5>rt og det er en hovedprioritert oppgave,fornybar*
doc_9049,161,161,n<c3><a5> de m<c3><a5>lene vi har om at rimelig,fornybar,kraft skal komme folk og industri i dette,fornybar*
doc_9051,20,20,i vannkraftlandet Norge som alts<c3><a5> buldrer av evig,fornybar,kraft m<c3><a5> bevilge krisest<c3><b8>tte for <c3><a5> hjelpe folk,fornybar*
doc_9052,280,280,en stor oppgave for oss <c3><a5> sikre mer,fornybar,kraft <e2><80><93> til hydrogenproduksjon til havvind til norsk,fornybar*
doc_9052,330,330,vi m<c3><a5> se p<c3><a5> vannkraften Vi trenger mer,fornybar,kraft og det m<c3><a5> vi ha politisk vilje,fornybar*
doc_9054,71,71,milliard kroner skal ogs<c3><a5> styrke fattiges tilgang til,fornybar,energi og vi skal bygge opp en solidaritetspott,fornybar*
doc_9063,34,34,rundt oss Vi har en sikker tilgang p<c3><a5>,fornybar,kraft vi har en kraftsituasjon som gj<c3><b8>r det,fornybar*
doc_9063,84,84,se p<c3><a5> hvordan vi kan <c3><b8>ke produksjonen av,fornybar,kraft i Norge Det har vi muligheten til,fornybar*
doc_9063,173,173,de er sikre p<c3><a5> <c3><a5> ha tilgang p<c3><a5>,fornybar,kraft Dette er en krise som treffer Europa,fornybar*
doc_9063,207,207,og helt slik at vi kan skaffe mer,fornybar,kraft i <c3><a5>rene som kommer,fornybar*
doc_9066,142,142,er <c3><a5> planlegge for industriutvikling hvor vi har,fornybar,kraft <e2><80><93> som vi skal utvikle som krever,fornybar*
doc_9066,165,165,tar f<c3><b8>ringen p<c3><a5> slik at vi f<c3><a5>r mer,fornybar,kraft i v<c3><a5>r kraftforedlende industri Men det er,fornybar*
doc_9073,364,364,som kan bidra til <c3><a5> sikre at norsk,fornybar,kraft forblir et konkurransefortrinn for norsk industri S<c3><a5>,fornybar*
doc_9089,482,482,det store kutt i arbeidet med klima og,fornybar,energi Avtaler som var inng<c3><a5>tt m<c3><a5>tte brytes P<c3><a5>,fornybar*
doc_9090,346,346,<c3><a5> styrke norsk eksport med s<c3><a6>rlig vekt p<c3><a5>,fornybar,energi og gr<c3><b8>nn teknologi b<c3><a5>de i og utenfor,fornybar*
doc_9090,570,570,i utviklingspolitikken forene klima og utviklingspolitikken og prioritere,fornybar,energi bekjempe sult og <c3><b8>ke matsikkerheten bekjempe ulikhet,fornybar*
doc_9096,204,204,bygge bro ser vi bl.a i sp<c3><b8>rsm<c3><a5>let om,fornybar,energi Venstre som har m<c3><a5>ttet se et budsjett,fornybar*
doc_9097,170,170,mener at disse omr<c3><a5>dene er klimatilpassing matsikkerhet og,fornybar,energi Samtidig vil regjeringen ta konsekvensen av at,fornybar*
doc_9097,385,385,flere ringvirkninger enn <c3><a5> gi folk tilgang til,fornybar,energi Derfor legger vi opp til <c3><a5> <c3><b8>ke,fornybar*
doc_9104,347,347,flere andre omr<c3><a5>der f.eks innenfor klimatilpasset landbruk og,fornybar,energi hvor vi f<c3><a5>r en dobling av midlene,fornybar*
doc_9106,44,44,<c3><a5> bidra med den kompetansen vi har innenfor,fornybar,energi vannkraft og fra olje og gassektoren for,fornybar*
doc_9106,136,136,for at vi har f<c3><a5>tt en kraft<c3><b8>kning p<c3><a5>,fornybar,energi ogs<c3><a5> fordi dette er et omr<c3><a5>de hvor,fornybar*
doc_9107,106,106,forutsigbart n<c3><a5>r de kuttet inng<c3><a5>tte forpliktelser bl.a p<c3><a5>,fornybar,energi-omr<c3><a5>det Det vil ikke denne regjeringen gj<c3><b8>re Vi,fornybar*
doc_9108,326,326,betydning Den har betydning men uten tilgang p<c3><a5>,fornybar,energi kan vi skru opp CO avgiften s<c3><a5>,fornybar*
doc_9108,366,366,forst<c3><a5>else av at vi m<c3><a5> bygge ut mer,fornybar,energi er ganske vesentlig Jeg mener at det,fornybar*
doc_9109,223,223,m<c3><a5> legge til rette for mer utbygging av,fornybar,energi De siste <c3><a5>tte <c3><a5>rene er det bygget,fornybar*
doc_9109,235,235,<c3><a5>tte <c3><a5>rene er det bygget ut TWh med,fornybar,energi tilsvarende kraftforbruket til <c3><a9>n million husstander Av,fornybar*
doc_9109,503,503,sv<c3><a6>rt viktig og n<c3><b8>dvendig bro til det europeiske,fornybarsamfunnet,og at naturgass antakelig vil fortsette <c3><a5> spille,fornybar*
doc_9110,581,581,konkrete tiltak til hvordan vi sikrer at norsk,fornybar,kraft forblir et konkurransefortrinn for norsk industri og,fornybar*
doc_9114,209,209,klimafond er viktig Det samme er den forsterkede,fornybarsatsingen,internasjonalt Satsingen p<c3><a5> hav som forrige regjering satte,fornybar*
doc_9114,317,317,innenfor petroleumssektoren samtidig som vi m<c3><a5> ha mer,fornybar,energi i Norge Vi m<c3><a5> ha mer energi<c3><b8>konomisering,fornybar*
doc_9115,227,227,p<c3><a5> olje og gass flytter vi pengene til,fornybar,energi I stedet for <c3><a5> bygge ned naturen,fornybar*
doc_9115,641,641,arbeidsplasser i norsk leverand<c3><b8>rindustri vi <c3><b8>ker tilgangen p<c3><a5>,fornybar,kraft og vi kutter utslipp Vi foresl<c3><a5>r <c3><a5>,fornybar*
doc_9116,451,451,vil generere kanskje mrd kr i investering i,fornybar,energi i de aller fattigste landene Det bidrar,fornybar*
doc_9116,477,477,ut kullkraftverk at en kan bygge ut ny,fornybar,energi Det er viktig Tilgang til energi er,fornybar*
doc_9116,880,880,si at vi dermed m<c3><a5> fortsette utbyggingen av,fornybar,energi Vi har sikret en enorm satsing p<c3><a5>,fornybar*
doc_9117,16,16,m<c3><a5> verden klare <c3><a5> erstatte fossil energi med,fornybar,energi Som et moderne industriland med en stor,fornybar*
doc_9117,33,33,olje og gassn<c3><a6>ring viktige industrimilj<c3><b8>er og en betydelig,fornybarn<c3><a6>ring,<c3><b8>nsker regjeringen at Norge skal bidra aktivt til,fornybar*
doc_9118,63,63,skal f<c3><a5> fart p<c3><a5> omstillingen Framtiden skal v<c3><a6>re,fornybar,sirkul<c3><a6>r og b<c3><a6>rekraftig For <c3><a5> f<c3><a5> til dette,fornybar*
doc_9121,97,97,intensjon at marsjordren om <c3><a5> byggje ut meir,fornybar,energi skulle vere ei fullmakt til konsesjonsmyndigheitene om,fornybar*
doc_9121,158,158,ned dei europeiske prisane ved <c3><a5> gire opp,fornybar,produksjon i Noreg d<c3><a5> m<c3><a5> vi byggje vindkraft,fornybar*
doc_9123,340,340,i stor grad om <c3><a5> <c3><b8>ke produksjonen av,fornybar,kraft Mange av l<c3><b8>sningene p<c3><a5> klimautfordringene ligger i,fornybar*
doc_9126,89,89,store omstillingene landet st<c3><a5>r overfor p<c3><a5> vei mot,fornybarsamfunnet,Det er gledelig at regjeringen viser s<c3><a5> tydelig,fornybar*
doc_9127,34,34,I Nord-Norge har vi overskudd av rimelig og,fornybar,kraft og det er et fortrinn som gj<c3><b8>r,fornybar*
doc_9127,334,334,st<c3><b8>rste fortrinnet i m<c3><b8>te med det gr<c3><b8>nne skiftet,Fornybar,energi naturressurser areal natur industrikultur og kompetanse er,fornybar*
doc_9129,126,126,i veldig bra stand Vi har allerede pst,fornybar,kraft og vi har allerede en av verdens,fornybar*
doc_9131,65,65,m<c3><a5> verden klare <c3><a5> erstatte fossil energi med,fornybar,energi Det er helt klart noe vi m<c3><a5>,fornybar*
doc_9132,176,176,karbonfangst havvind hydrogen batteriteknologi gr<c3><b8>nn skipsfart og andre,fornybare,n<c3><a6>ringer Jeg er veldig glad for at regjeringen,fornybar*
doc_9133,106,106,at de overhodet ikke vil bygge ut ny,fornybar,kraft Da ender vi opp som et tidligere,fornybar*
doc_9133,203,203,det havvind som kan utl<c3><b8>se enormt mye ny,fornybar,kraft Men denne debatten viser at regjeringen er,fornybar*
doc_9134,322,322,hjelper oss ikke i overgangen til et mer,fornybart,samfunn De eneste som vinner det kappl<c3><b8>pet p<c3><a5>,fornybar*
doc_9136,378,378,Europa er p<c3><a5> villspor Tyskland skal ha pst,fornybar,energi i sin kraftmiks i Det er pst,fornybar*
doc_9143,74,74,og v<c3><a5>re naturgjevne fortrinn som er gass og,fornybar,energi f.eks vasskraft Hydrogen er eit veldig godt,fornybar*
doc_9154,152,152,utlandet s<c3><a5>nn at Norge kan nyte godt av,fornybar,vannkraft,fornybar*
doc_9162,21,21,fastlandsindustrien kommer til <c3><a5> trenge som er <c3><b8>kt,fornybar,kraft i <c3><a5>rene framover N<c3><a5> har Statnett akkurat,fornybar*
doc_9162,133,133,<c3><a5> v<c3><a6>re imot nesten enhver ny utbygging av,fornybar,energi samtidig som man skal n<c3><a5> klimam<c3><a5>lene og,fornybar*
doc_9162,159,159,ikke trenger <c3><a5> v<c3><a6>re for <c3><b8>kt produksjon av,fornybar,energi fordi de vil kutte forbruket Da er,fornybar*
doc_9165,97,97,slakte kalv Likevel minker flokkene deres Beite er,fornybar,bruk av ressurser Det er sirkul<c3><a6>r<c3><b8>konomi Hva var,fornybar*
doc_9172,127,127,i borettslag kan g<c3><a5> sammen om <c3><a5> produsere,fornybar,elektrisitet,fornybar*
